ip.proto,frame.len,src_ip,dst_ip,c2_label,is_SYN,is_ACK,is_RST,is_FIN,is_PSH,is_URG,time_since_last,delta_t_ratio,rolling_mean_delta_t_3,rolling_std_delta_t_3,rolling_mean_delta_t_5,rolling_std_delta_t_5,rolling_mean_delta_t_10,rolling_std_delta_t_10
6,66,0,1,1,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,66,1,0,1,1,1,0,0,0,0,0.000438,1.0,0.000219,0.0003097127701597,0.000219,0.0003097127701597,0.000219,0.0003097127701597
6,54,0,1,1,0,1,0,0,0,0,3.8e-05,0.0867579908675799,0.0001586666666666,0.0002426547616127,0.0001586666666666,0.0002426547616127,0.0001586666666666,0.0002426547616127
6,149,0,1,1,0,1,0,0,1,0,0.003427,90.18421052631578,0.0013009999999999,0.001852000809935,0.00097575,0.0016461333228711,0.00097575,0.0016461333228711
6,60,1,0,1,0,1,0,0,0,0,0.000317,0.0925007295010213,0.0012606666666666,0.0018812789089694,0.0008439999999999,0.0014557151163603,0.0008439999999999,0.0014557151163603
6,1412,1,0,1,0,1,0,0,1,0,0.006888,21.72870662460568,0.003544,0.0032870620620852,0.0022216,0.0029497930944389,0.0018513333333333,0.002789911802668
6,155,0,1,1,0,1,0,0,1,0,0.0020289999999999,0.2945702671312427,0.0030779999999999,0.0034087843874319,0.0025397999999999,0.0027908209724022,0.0018767142857142,0.002547714512675
6,288,1,0,1,0,1,0,0,1,0,0.001291,0.636274026614096,0.0034026666666666,0.0030408588150937,0.0027903999999999,0.0025564244170325,0.0018035,0.0023677980729542
6,320,0,1,1,0,1,0,0,1,0,0.031612,24.48644461657629,0.011644,0.0172967317433091,0.0084274,0.0132055078016712,0.0051155555555555,0.0101800327739048
6,60,1,0,1,0,1,0,0,0,0,0.041576,1.3151967607237758,0.0248263333333333,0.0209822367809853,0.0166791999999999,0.0186422358020705,0.0087616,0.0150018226537088
6,506,1,0,1,0,1,0,0,1,0,0.0455329999999999,1.0951751010198187,0.0395736666666666,0.0071732533994926,0.0244081999999999,0.0213782529384419,0.0133149,0.0185398578470518
6,352,0,1,1,0,1,0,0,1,0,0.001667,0.0366108097423846,0.0295919999999999,0.0242645560643503,0.0243357999999999,0.0214733915043711,0.0134378,0.0184488630712632
6,60,1,0,1,0,1,0,0,0,0,0.000322,0.1931613677264645,0.0158406666666666,0.0257231073226648,0.024142,0.0217361344424439,0.0134662,0.0184261482126774
6,144,1,0,1,0,1,0,0,1,0,0.0260019999999999,80.75155279502685,0.0093303333333333,0.0144537402887049,0.02302,0.0213962756221731,0.0157237,0.0184424152554798
6,1152,0,1,1,0,1,0,0,1,0,0.0003189999999999,0.0122682870548413,0.008881,0.0148272210140673,0.0147685999999999,0.0203824967631544,0.0157239,0.0184422296220748
6,60,1,0,1,0,1,0,0,0,0,0.0421519999999999,132.13793103448856,0.0228243333333333,0.0210967567728628,0.0140924,0.0191239428021524,0.0192502999999999,0.0198803612534246
6,1194,1,0,1,0,1,0,0,1,0,1.873621,44.449160182197765,0.6386973333333333,1.069679787058881,0.3884832,0.8304084490151217,0.2064095,0.586104419713615
6,352,0,1,1,0,1,0,0,1,0,0.004169,0.0022251031558677,0.6399806666666666,1.0685326532644348,0.3892526,0.8299605556948474,0.2066973,0.585993203390629
6,60,1,0,1,0,1,0,0,0,0,0.000286,0.068601583113457,0.6260253333333333,1.080451285360119,0.3841094,0.8328490035746575,0.2035647,0.587115826206957
6,144,1,0,1,0,1,0,0,1,0,0.0018629999999997,6.513986013984863,0.0021059999999999,0.0019528719875835,0.3844181999999999,0.8326713957820936,0.1995933999999999,0.5884660346152718
6,432,0,1,1,0,1,0,0,1,0,0.0001030000000001,0.0552871712293083,0.0007506666666666,0.0009676447350249,0.3760084,0.8371924825007686,0.1950504,0.589961005247748
6,60,1,0,1,0,1,0,0,0,0,0.043943,426.6310679603941,0.0153029999999999,0.0248185736898776,0.0100728,0.0190041080085265,0.199278,0.5885711011837623
6,672,1,0,1,0,1,0,0,1,0,0.147818,3.363857724779824,0.0639546666666667,0.0758635644320328,0.0388026,0.0637504955141506,0.2140276,0.5848677538080629
6,128,1,0,1,0,1,0,0,1,0,0.0001349999999997,0.0009132852561918,0.0639653333333332,0.0758500988551315,0.0387723999999999,0.0637733348806517,0.2114409,0.5858481138875976
6,54,0,1,1,0,1,0,0,0,0,1.700000000015578e-05,0.1259259259272905,0.0493233333333333,0.0852989038753325,0.0384032,0.0640451962382795,0.2114107,0.5858602139515401
6,352,0,1,1,0,1,0,0,1,0,0.0008059999999998,47.4117647054398,0.0003193333333332,0.0004255752967669,0.0385437999999999,0.0639407810610704,0.2072761,0.5873314978770885
6,60,1,0,1,0,1,0,0,0,0,0.000258,0.3200992555832947,0.0003603333333333,0.0004043319591848,0.0298067999999999,0.0659709580171437,0.0199397999999999,0.0469359736255433
6,144,1,0,1,0,1,0,0,1,0,0.0015279999999999,5.922480620152837,0.0008639999999999,0.0006369835161798,0.0005487999999999,0.0006252181217321,0.0196756999999999,0.0470418836311492
6,432,0,1,1,0,1,0,0,1,0,0.0001790000000001,0.1171465968587397,0.000655,0.0007570713307772,0.0005576,0.0006182081362633,0.019665,0.0470467958998736
6,60,1,0,1,0,1,0,0,0,0,0.0411959999999997,230.1452513964524,0.0143009999999999,0.0233015175256865,0.0087933999999999,0.0181216308813456,0.0235983,0.0470373058895209
6,1514,1,0,1,0,1,0,0,0,0,4.103404,99.60685503446987,1.3815929999999998,2.357246685937431,0.8293130000000002,1.8303567733625048,0.4339284,1.290153616360746
6,1514,1,0,1,0,1,0,0,0,0,0.0,0.0,1.3815333333333335,2.357299137179949,0.8292613999999998,1.8303859918612249,0.4295341,1.2917034115060322
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,1.3678013333333336,2.369101403993787,0.8289557999999999,1.830558858511848,0.4147522999999999,1.296123703613462
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.8289199999999999,1.8305791204993025,0.4147388,1.2961285026609737
6,1514,1,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.8206807999999999,1.8350980566289092,0.4147370999999999,1.2961291070591223
