ip.proto,frame.len,src_ip,dst_ip,c2_label,is_SYN,is_ACK,is_RST,is_FIN,is_PSH,is_URG,time_since_last,delta_t_ratio,rolling_mean_delta_t_3,rolling_std_delta_t_3,rolling_mean_delta_t_5,rolling_std_delta_t_5,rolling_mean_delta_t_10,rolling_std_delta_t_10
6,66,0,1,1,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,66,1,0,1,1,1,0,0,0,0,0.000569,1.0,0.0002845,0.00040234375849514554,0.0002845,0.00040234375849514554,0.0002845,0.00040234375849514554
6,54,0,1,1,0,1,0,0,0,0,6.000000000000005e-05,0.1054481546572936,0.00020966666666666668,0.0003126345043870451,0.00020966666666666668,0.0003126345043870451,0.00020966666666666668,0.0003126345043870451
6,212,0,1,1,0,1,0,0,1,0,0.00266,44.3333333333333,0.0010963333333333335,0.0013778825542597357,0.0008222500000000001,0.001251476561240095,0.0008222500000000001,0.001251476561240095
6,60,1,0,1,0,1,0,0,0,0,0.00025200000000000005,0.09473684210526317,0.0009906666666666668,0.0014488689841850204,0.0007082000000000001,0.001113410167009445,0.0007082000000000001,0.001113410167009445
6,1499,1,0,1,0,1,0,0,1,0,0.001876,7.444444444444443,0.0015960000000000002,0.0012281758831698332,0.0010834,0.001131046329731899,0.0009028333333333333,0.0011041007955194429
6,54,0,1,1,0,1,0,0,0,0,2.3999999999999716e-05,0.012793176972281299,0.0007173333333333334,0.0010098897629609548,0.0009743999999999999,0.0012160776291010372,0.0007772857142857142,0.0010612261327172003
6,147,0,1,1,0,1,0,0,1,0,0.038568,1607.0000000000189,0.013489333333333332,0.02173849390673911,0.008676,0.016746527998364315,0.005501125,0.01339711072729063
6,296,1,0,1,0,1,0,0,1,0,0.0007430000000000006,0.019264675378552185,0.013111666666666666,0.022048762331099977,0.008292599999999999,0.016939525194054287,0.004972444444444444,0.01263181626005452
6,54,0,1,1,0,1,0,0,0,0,4.300000000000137e-05,0.057873485868104084,0.013118,0.02204312534555842,0.008250799999999999,0.016964565797567586,0.0044795,0.012010975242576173
6,412,0,1,1,0,1,0,0,1,0,0.0034519999999999967,80.27906976743922,0.0014126666666666662,0.0018004611446330652,0.008565999999999999,0.01683062403774738,0.0048246999999999995,0.011917167551711084
6,60,1,0,1,0,1,0,0,0,0,0.042526999999999995,12.319524913093868,0.015340666666666664,0.02360567432490191,0.017066599999999998,0.021518378059231135,0.009020499999999999,0.016684906714020172
6,1514,1,0,1,0,1,0,0,0,0,0.02155900000000001,0.5069485268182569,0.022512666666666667,0.019554948640518936,0.0136648,0.018385949912909042,0.0111704,0.01678682595370548
6,1514,1,0,1,0,1,0,0,0,0,0.0,0.0,0.021362000000000003,0.02126418441887673,0.0135162,0.01851901759543416,0.0109044,0.0169568770002026
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.007186333333333336,0.012447094453459144,0.013507599999999998,0.018526846906583967,0.0108792,0.01697464469142138
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0128172,0.019052120162858514,0.010691599999999999,0.017095140655883603
6,1514,1,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.004311800000000002,0.009641477905383595,0.0106892,0.017096806295653907
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0068324,0.0142165377657306
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0067581,0.01425379172516718
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0067538,0.014256048890052093
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064086,0.014386083825079783
6,1514,1,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.002155900000000001,0.006817554407557007
6,54,0,1,1,0,1,0,0,0,0,9.399999999999686e-05,1.0,3.133333333333229e-05,5.4270925302575914e-05,1.8799999999999373e-05,4.2038077976511065e-05,9.399999999999686e-06,2.972541000436694e-05
6,1514,1,0,1,0,1,0,0,0,0,0.0003520000000000051,3.744680851064009,0.0001486666666666673,0.00018225622988858237,8.920000000000039e-05,0.0001524440881108874,4.4600000000000196e-05,0.00011197638639927355
6,1514,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0001486666666666673,0.00018225622988858237,8.920000000000039e-05,0.0001524440881108874,4.4600000000000196e-05,0.00011197638639927355
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.00011733333333333502,0.00020322729475441927,8.920000000000039e-05,0.0001524440881108874,4.4600000000000196e-05,0.00011197638639927355
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,8.920000000000039e-05,0.0001524440881108874,4.4600000000000196e-05,0.00011197638639927355
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,7.040000000000102e-05,0.00015741918561585833,4.4600000000000196e-05,0.00011197638639927355
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.4600000000000196e-05,0.00011197638639927355
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.4600000000000196e-05,0.00011197638639927355
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.4600000000000196e-05,0.00011197638639927355
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.4600000000000196e-05,0.00011197638639927355
