ip.proto,frame.len,src_ip,dst_ip,c2_label,is_SYN,is_ACK,is_RST,is_FIN,is_PSH,is_URG,time_since_last,delta_t_ratio,rolling_mean_delta_t_3,rolling_std_delta_t_3,rolling_mean_delta_t_5,rolling_std_delta_t_5,rolling_mean_delta_t_10,rolling_std_delta_t_10
6,66,0,1,1,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,66,1,0,1,1,1,0,0,0,0,0.000555,1.0,0.0002775,0.0003924442635585339,0.0002775,0.0003924442635585339,0.0002775,0.0003924442635585339
6,54,0,1,1,0,1,0,0,0,0,5.6999999999999976e-05,0.10270270270270265,0.000204,0.00030530804116498474,0.000204,0.00030530804116498474,0.000204,0.00030530804116498474
6,293,0,1,1,0,1,0,0,1,0,0.000411,7.210526315789477,0.000341,0.00025627329162439076,0.00025575,0.0002699152644812813,0.00025575,0.0002699152644812813
6,60,1,0,1,0,1,0,0,0,0,0.00023999999999999998,0.583941605839416,0.000236,0.00017703389505967503,0.0002526,0.000233859573248563,0.0002526,0.000233859573248563
6,1514,1,0,1,0,1,0,0,0,0,0.00483,20.125000000000004,0.0018269999999999998,0.0026020793608189587,0.0012186,0.002027422328968486,0.0010155000000000001,0.0018803857848856442
6,95,1,0,1,0,1,0,0,1,0,0.0,0.0,0.0016899999999999999,0.0027219662011127173,0.0011076,0.002087150042522099,0.0008704285714285715,0.0017589378288371323
6,54,0,1,1,0,1,0,0,0,0,8.099999999999948e-05,1.0,0.0016369999999999998,0.0027655156842802393,0.0011124,0.002084155296517033,0.00077175,0.0016522050849870735
6,118,0,1,1,0,1,0,0,1,0,0.0013490000000000004,16.654320987654433,0.00047666666666666663,0.0007565476411524473,0.0013,0.0020471237138971355,0.0008358888888888889,0.0015574283646804146
6,717,0,1,1,0,1,0,0,1,0,0.0003809999999999994,0.282431430689399,0.0006036666666666664,0.0006626773976327639,0.0013281999999999999,0.0020297688784686797,0.0007903999999999999,0.0014753868193347352
6,60,1,0,1,0,1,0,0,0,0,0.0003020000000000002,0.7926509186351723,0.0006773333333333333,0.0005830200110916708,0.00042259999999999986,0.0005407802696104967,0.0008206,0.0014604252957424572
6,425,1,0,1,0,1,0,0,1,0,0.003608,11.947019867549661,0.0014303333333333332,0.0018863282676494385,0.0011442,0.0014606867220591834,0.0011259,0.0016984487334035137
6,78,0,1,1,0,1,0,0,1,0,0.000648000000000001,0.17960088691796036,0.0015193333333333337,0.001817092549468334,0.0012576000000000002,0.0013771297324507961,0.001185,0.0016671154729052213
6,54,0,1,1,0,1,0,1,0,0,0.00014299999999999903,0.22067901234567716,0.0014663333333333334,0.0018718462365625366,0.0010164,0.001460225770215004,0.0011582,0.0016830188353075552
6,78,1,0,1,0,1,0,0,1,0,0.0002500000000000002,1.7482517482517617,0.0003470000000000001,0.0002661071212876467,0.0009902,0.0014755711436592956,0.0011592,0.001682415512159691
6,60,1,0,1,0,1,0,1,0,0,0.0,0.0,0.00013099999999999974,0.00012543125607279016,0.0009298,0.0015164000791347912,0.0006762,0.001106083159421368
6,54,0,1,1,0,1,1,0,0,0,2.8999999999999512e-05,1.0,9.299999999999992e-05,0.00013673697378543197,0.00021399999999999994,0.00026206583142409246,0.0006791,0.0011041495923208148
