ip.proto,frame.len,src_ip,dst_ip,c2_label,is_SYN,is_ACK,is_RST,is_FIN,is_PSH,is_URG,time_since_last,delta_t_ratio,rolling_mean_delta_t_3,rolling_std_delta_t_3,rolling_mean_delta_t_5,rolling_std_delta_t_5,rolling_mean_delta_t_10,rolling_std_delta_t_10
6,66,0,1,1,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,66,1,0,1,1,1,0,0,0,0,0.000653,1.0,0.0003265,0.0004617407281148,0.0003265,0.0004617407281148,0.0003265,0.0004617407281148
6,54,0,1,1,0,1,0,0,0,0,3.799999999999995e-05,0.0581929555895864,0.0002303333333333,0.0003665328543709,0.0002303333333333,0.0003665328543709,0.0002303333333333,0.0003665328543709
6,212,0,1,1,0,1,0,0,1,0,0.002863,75.342105263158,0.0011846666666666,0.001485650811373,0.0008885,0.0013499250596483,0.0008885,0.0013499250596483
6,60,1,0,1,0,1,0,0,0,0,0.000245,0.0855745721271393,0.0010486666666666,0.0015746638794781,0.0007597999999999,0.0012039691441228,0.0007597999999999,0.0012039691441228
6,1499,1,0,1,0,1,0,0,1,0,0.001867,7.620408163265307,0.0016583333333333,0.0013214148982561,0.0011332,0.0011989187628859,0.0009443333333333,0.0011678821287555
6,54,0,1,1,0,1,0,0,0,0,3.899999999999997e-05,0.0208891269416175,0.0007169999999999,0.0010012412296744,0.0010104,0.001288497885136,0.000815,0.0011196935592681
6,147,0,1,1,0,1,0,0,1,0,0.038105,977.0512820512828,0.013337,0.0214691817263723,0.0086238,0.0165218446064596,0.00547625,0.013224697509368
6,296,1,0,1,0,1,0,0,1,0,0.0009259999999999,0.0243012727988451,0.0130233333333333,0.021725887653519,0.0082364,0.0167123031865748,0.0049706666666666,0.0124632089266769
6,54,0,1,1,0,1,0,0,0,0,4.799999999999943e-05,0.051835853131749,0.0130263333333333,0.0217231987132036,0.008197,0.0167360686094435,0.0044784,0.0118530914692234
6,412,0,1,1,0,1,0,0,1,0,0.001801,37.52083333333386,0.0009249999999999,0.0008765004278378,0.0081838,0.0167423341771689,0.0046585,0.0117910042947061
6,60,1,0,1,0,1,0,0,0,0,0.044424,24.666296501943314,0.0154243333333333,0.0251297384055889,0.0170608,0.0222161635909533,0.0090356,0.0170779616152904
6,1514,1,0,1,0,1,0,0,0,0,0.0340109999999999,0.765599675850891,0.0267453333333333,0.0222209915695347,0.016242,0.0213033474951707,0.0124329,0.0184158997816198
6,1514,1,0,1,0,1,0,0,0,0,0.0,0.0,0.026145,0.0232331317518753,0.0160568,0.0214731324612875,0.0121465999999999,0.0186025166230569
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0113369999999999,0.0196362600054083,0.0160472,0.0214820876476193,0.0121221,0.0186200860151372
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.015687,0.0217935199772776,0.0119353999999999,0.0187432894433062
6,1514,1,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0068021999999999,0.015210181596549,0.0119315,0.0187460436729697
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.008121,0.0165825774300083
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0080284,0.0166297382100059
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0080236,0.0166323043382448
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0078435,0.01671670812391
6,1514,1,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0034010999999999,0.0107552225499986
6,54,0,1,1,0,1,0,0,0,0,0.0001049999999999,1.0,3.4999999999998e-05,6.062177826356789e-05,2.09999999999988e-05,4.695742752662628e-05,1.0499999999999398e-05,3.320391543249143e-05
6,1514,1,0,1,0,1,0,0,0,0,0.000305,2.9047619047623328,0.0001366666666666,0.0001549462272311,8.20000000000043e-05,0.0001326932552917,4.100000000000215e-05,9.845472732877264e-05
6,1514,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0001366666666666,0.0001549462272311,8.20000000000043e-05,0.0001326932552917,4.100000000000215e-05,9.845472732877264e-05
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0001016666666666,0.0001760918321023,8.20000000000043e-05,0.0001326932552917,4.100000000000215e-05,9.845472732877264e-05
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,8.20000000000043e-05,0.0001326932552917,4.100000000000215e-05,9.845472732877264e-05
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,6.100000000000549e-05,0.0001364001466272,4.100000000000215e-05,9.845472732877264e-05
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.100000000000215e-05,9.845472732877264e-05
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.100000000000215e-05,9.845472732877264e-05
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.100000000000215e-05,9.845472732877264e-05
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.100000000000215e-05,9.845472732877264e-05
6,1514,1,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0500000000002747e-05,9.644946863539378e-05
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,54,0,1,1,0,1,0,0,0,0,8.599999999997499e-05,1.0,2.866666666665833e-05,4.965212314865764e-05,1.7199999999994997e-05,3.8460369211927295e-05,8.599999999997499e-06,2.7195587878325755e-05
6,1514,1,0,1,0,1,0,0,0,0,0.000327,3.8023255813967074,0.0001376666666666,0.0001695120448026,8.259999999999934e-05,0.0001416079093833,4.129999999999967e-05,0.000103959447222
6,1514,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0001376666666666,0.0001695120448026,8.259999999999934e-05,0.0001416079093833,4.129999999999967e-05,0.000103959447222
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.000109,0.0001887935380245,8.259999999999934e-05,0.0001416079093833,4.129999999999967e-05,0.000103959447222
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,8.259999999999934e-05,0.0001416079093833,4.129999999999967e-05,0.000103959447222
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,6.540000000000434e-05,0.0001462388457282,4.129999999999967e-05,0.000103959447222
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.129999999999967e-05,0.000103959447222
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.129999999999967e-05,0.000103959447222
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.129999999999967e-05,0.000103959447222
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.129999999999967e-05,0.000103959447222
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,3.270000000000217e-05,0.0001034064794877
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
