ip.proto,frame.len,src_ip,dst_ip,c2_label,is_SYN,is_ACK,is_RST,is_FIN,is_PSH,is_URG,time_since_last,delta_t_ratio,rolling_mean_delta_t_3,rolling_std_delta_t_3,rolling_mean_delta_t_5,rolling_std_delta_t_5,rolling_mean_delta_t_10,rolling_std_delta_t_10
6,66,0,1,1,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,66,1,0,1,1,1,0,0,0,0,0.000694,1.0,0.000347,0.0004907321061434639,0.000347,0.0004907321061434639,0.000347,0.0004907321061434639
6,54,0,1,1,0,1,0,0,0,0,3.8000000000000056e-05,0.05475504322766579,0.000244,0.0003901743200160666,0.000244,0.0003901743200160666,0.000244,0.0003901743200160666
6,149,0,1,1,0,1,0,0,1,0,0.004053,106.65789473684195,0.001595,0.002153812201655474,0.00119625,0.0019309611380518943,0.00119625,0.0019309611380518943
6,60,1,0,1,0,1,0,0,0,0,0.002346,0.5788304959289415,0.002145666666666667,0.0020149829610528556,0.0014262,0.001749526564531102,0.0014262,0.001749526564531102
6,1412,1,0,1,0,1,0,0,1,0,0.006359,2.7105711849957377,0.004252666666666667,0.0020139370231795567,0.002698,0.0025716952579961727,0.0022483333333333335,0.002550312503727076
6,155,0,1,1,0,1,0,0,1,0,0.003004999999999999,0.4725585783928289,0.0039033333333333333,0.0021520442219743847,0.0031601999999999997,0.002316492758460514,0.0023564285714285714,0.0023456065922729426
6,288,1,0,1,0,1,0,0,1,0,0.0012850000000000014,0.42762063227953473,0.0035496666666666667,0.002580477733547285,0.0034096,0.0019314369780036832,0.0022225,0.002204400987634898
6,320,0,1,1,0,1,0,0,1,0,0.026842,20.888715953307372,0.010377333333333334,0.01428473088067582,0.0079674,0.01072051184878782,0.004958000000000001,0.008461595771484242
6,60,1,0,1,0,1,0,0,0,0,0.040668,1.5150882944639,0.02293166666666667,0.019980570620813945,0.0156318,0.017347416686642424,0.008529,0.013826192992529313
6,432,1,0,1,0,1,0,0,1,0,0.03841299999999999,0.9445509983279233,0.03530766666666667,0.007417674186248219,0.0220426,0.018915852698199995,0.012370299999999999,0.016306870645017495
6,128,1,0,1,0,1,0,0,1,0,0.0013010000000000105,0.033868742352849576,0.026794000000000002,0.022106357524476972,0.0217018,0.019354850598751718,0.012431000000000001,0.0162596393563941
6,54,0,1,1,0,1,0,0,0,0,2.1999999999994246e-05,0.016910069177551168,0.013245333333333333,0.021805218282175784,0.0214492,0.019693209101108937,0.0124294,0.016260995098701676
6,352,0,1,1,0,1,0,0,1,0,0.0010600000000000054,48.18181818183103,0.000794333333333339,0.0006796280845680149,0.016292800000000003,0.021242556453967585,0.012130100000000001,0.016458645242276505
6,60,1,0,1,0,1,0,0,0,0,0.00028100000000000347,0.26509433962264345,0.0004543333333333367,0.0005402724621277549,0.008215400000000001,0.016889273439079602,0.011923600000000001,0.016607324904658452
6,144,1,0,1,0,1,0,0,1,0,0.023716999999999988,84.40213523131564,0.008352666666666668,0.013311602620771596,0.0052762,0.010322309610741187,0.013659399999999999,0.016866201108199266
6,1152,0,1,1,0,1,0,0,1,0,0.0002969999999999917,0.012522663068684567,0.00809833333333333,0.01352616447235998,0.005075399999999996,0.010428193961564,0.013388599999999997,0.01707669896021411
6,60,1,0,1,0,1,0,0,0,0,0.043300000000000005,145.79124579124988,0.022437999999999996,0.02153001121690373,0.013730999999999998,0.0193389183642726,0.0175901,0.018844956651876677
6,1194,1,0,1,0,1,0,0,1,0,0.855246,19.75163972286374,0.2996143333333333,0.4816712844402636,0.1845682,0.3753518920688958,0.1004305,0.2658639338605997
6,352,0,1,1,0,1,0,0,1,0,0.0044120000000000825,0.005158749646300693,0.30098600000000003,0.48039689823728043,0.18539440000000001,0.3748490505527525,0.0968049,0.2670141960713991
6,60,1,0,1,0,1,0,0,0,0,0.0003049999999999997,0.0691296464188563,0.28665433333333334,0.49241910951376905,0.180712,0.37751030541364033,0.09299410000000001,0.2682094171188087
6,144,1,0,1,0,1,0,0,1,0,0.002734999999999932,8.967213114753884,0.002484000000000005,0.0020649728811766343,0.1811996,0.3772204840372537,0.09313750000000001,0.2681553235203019
6,432,0,1,1,0,1,0,0,1,0,0.0001260000000000705,0.0460694698354931,0.0010553333333333341,0.0014573847581637257,0.17256480000000002,0.3816345517608436,0.0931479,0.26815131290227
6,60,1,0,1,0,1,0,0,0,0,0.04432299999999989,351.76984126964356,0.015727999999999964,0.02479833137531619,0.010380199999999996,0.019058072035229353,0.0974742,0.2668463270451949
6,746,1,0,1,0,1,0,0,1,0,0.14646700000000012,3.304537147756255,0.06363866666666669,0.07505826606266186,0.038791200000000005,0.06304941228274852,0.11209280000000002,0.2649275376785131
6,352,0,1,1,0,1,0,0,1,0,0.0007629999999998471,0.0052093645667614305,0.06385099999999995,0.07478917697100308,0.038882799999999974,0.06297981424393059,0.1097974,0.2658760688145262
6,60,1,0,1,0,1,0,0,0,0,0.00034000000000000696,0.44560943643522294,0.04918999999999999,0.08424461869460871,0.03840379999999999,0.06333159715102724,0.1098017,0.265874101439029
6,144,1,0,1,0,1,0,0,1,0,0.0011730000000000906,3.450000000000196,0.0007586666666666483,0.0004165169064150203,0.03861319999999999,0.0631749318258437,0.105589,0.26737439216948206
6,432,0,1,1,0,1,0,0,1,0,0.00010299999999996423,0.08780903665810424,0.0005386666666666873,0.0005619842821018926,0.029769200000000006,0.06523733603696584,0.0200747,0.04644747785773147
6,60,1,0,1,0,1,0,0,0,0,0.04312000000000005,418.640776699175,0.014798666666666701,0.024532828339458333,0.009099799999999991,0.019022269231087918,0.023945499999999998,0.04660978503430857
6,1514,1,0,1,0,1,0,0,0,0,1.9519939999999998,45.26887755102035,0.6650723333333333,1.1147143794148944,0.399346,0.8681525318159821,0.21911439999999996,0.6105967389355359
6,1514,1,0,1,0,1,0,0,0,0,0.0,0.0,0.6650379999999999,1.114745102277646,0.39927799999999997,0.868191610555239,0.2188409,0.6107050320834927
