ip.proto,frame.len,src_ip,dst_ip,c2_label,is_SYN,is_ACK,is_RST,is_FIN,is_PSH,is_URG,time_since_last,delta_t_ratio,rolling_mean_delta_t_3,rolling_std_delta_t_3,rolling_mean_delta_t_5,rolling_std_delta_t_5,rolling_mean_delta_t_10,rolling_std_delta_t_10
6,66,0,1,1,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,66,1,0,1,1,1,0,0,0,0,0.000644,1.0,0.000322,0.0004553767670841366,0.000322,0.0004553767670841366,0.000322,0.0004553767670841366
6,54,0,1,1,0,1,0,0,0,0,6.399999999999993e-05,0.09937888198757752,0.000236,0.00035478444159799344,0.000236,0.00035478444159799344,0.000236,0.00035478444159799344
6,212,0,1,1,0,1,0,0,1,0,0.0037320000000000005,58.31250000000007,0.0014800000000000002,0.001971732233342043,0.00111,0.0017718404743843807,0.00111,0.0017718404743843807
6,60,1,0,1,0,1,0,0,0,0,0.00032999999999999956,0.08842443729903524,0.0013753333333333332,0.002045262167384254,0.000954,0.001573608591740653,0.000954,0.001573608591740653
6,1423,1,0,1,0,1,0,0,1,0,0.0023959999999999997,7.26060606060607,0.002152666666666667,0.0017140038895327326,0.0014332,0.0015752825778253248,0.0011943333333333333,0.0015256329396898414
6,54,0,1,1,0,1,0,0,0,0,7.100000000000075e-05,0.029632721202003654,0.0009323333333333333,0.0012741704490896548,0.0013186,0.0016653188283328813,0.001033857142857143,0.0014559869995494957
6,147,0,1,1,0,1,0,0,1,0,0.045201,636.6338028168947,0.015889333333333335,0.02541125259276554,0.010346,0.019542993642223803,0.00655475,0.015673516487101052
6,296,1,0,1,0,1,0,0,1,0,0.0009699999999999986,0.021459702218977427,0.015413999999999997,0.025800214669649556,0.0097936,0.0198138401956814,0.005934222222222222,0.014778945215895635
6,54,0,1,1,0,1,0,0,0,0,4.700000000000537e-05,0.04845360824742829,0.015405999999999998,0.025807353622562697,0.009737,0.0198480069654361,0.0053455,0.014057545306900333
6,432,0,1,1,0,1,0,0,1,0,0.0028590000000000004,60.829787234035614,0.0012920000000000015,0.0014333872470481145,0.0098296,0.019806231665816694,0.0056314,0.013965521609385816
6,60,1,0,1,0,1,0,0,0,0,0.045708,15.987408184679955,0.01620466666666667,0.025589291594988194,0.018957,0.02421068674160235,0.010137799999999999,0.018659240914654353
6,1514,1,0,1,0,1,0,0,0,0,0.014981999999999995,0.32777631924389594,0.021182999999999997,0.02208729274945212,0.0129132,0.01929407232027495,0.0116296,0.018358272729208484
6,1514,1,0,1,0,1,0,0,0,0,0.0,0.0,0.020229999999999998,0.02330153308261069,0.0127192,0.019448441035208968,0.0112564,0.01857333311318497
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0049939999999999984,0.008649861732998986,0.012709799999999999,0.019456106938439664,0.0112234,0.01859518384600342
