ip.proto,frame.len,src_ip,dst_ip,c2_label,is_SYN,is_ACK,is_RST,is_FIN,is_PSH,is_URG,time_since_last,delta_t_ratio,rolling_mean_delta_t_3,rolling_std_delta_t_3,rolling_mean_delta_t_5,rolling_std_delta_t_5,rolling_mean_delta_t_10,rolling_std_delta_t_10
6,66,0,1,1,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,66,1,0,1,1,1,0,0,0,0,0.000738,1.0,0.000369,0.0005218448045156721,0.000369,0.0005218448045156721,0.000369,0.0005218448045156721
6,54,0,1,1,0,1,0,0,0,0,5.599999999999995e-05,0.075880758807588,0.0002646666666666667,0.00041087386547860813,0.0002646666666666667,0.00041087386547860813,0.0002646666666666667,0.00041087386547860813
6,207,0,1,1,0,1,0,0,1,0,0.002412,43.07142857142861,0.0010686666666666668,0.0012123074417544973,0.0008015,0.001124857768786792,0.0008015,0.001124857768786792
6,60,1,0,1,0,1,0,0,0,0,0.0002599999999999998,0.10779436152570473,0.0009093333333333333,0.0013053387810577504,0.0006931999999999999,0.0010038043634095243,0.0006931999999999999,0.0010038043634095243
6,907,1,0,1,0,1,0,0,1,0,0.00020700000000000015,0.7961538461538473,0.0009596666666666667,0.0012580366979278999,0.0007346,0.0009718265277301295,0.0006121666666666667,0.00091950909004026
6,412,0,1,1,0,1,0,0,1,0,0.0005869999999999998,2.8357487922705285,0.00035133333333333327,0.00020580654346578447,0.0007044,0.0009740381409369964,0.0006085714285714286,0.0008394470118561896
6,320,1,0,1,0,1,0,0,1,0,0.00145,2.470187393526406,0.000748,0.0006369481925557213,0.0009832,0.0009409902762515668,0.00071375,0.0008321683809696895
6,203,0,1,1,0,1,0,0,1,0,0.005673000000000001,3.912413793103449,0.0025700000000000002,0.0027216996527905137,0.0016354,0.0023112648701522727,0.0012647777777777779,0.0018271906562930004
6,363,1,0,1,0,1,0,0,1,0,0.005045999999999998,0.8894764674775247,0.004056333333333333,0.002278818187862589,0.0025925999999999996,0.002575222767063075,0.0016428999999999999,0.002097005348904321
6,1211,1,0,1,0,1,0,1,1,0,0.010614000000000002,2.10344827586207,0.007111,0.00304984245494747,0.004674,0.0039849005633767086,0.0027043,0.0034333769916318063
6,54,0,1,1,0,1,0,0,0,0,4.799999999999943e-05,0.004522328999434655,0.005236,0.005285561843361594,0.004566199999999999,0.004127830325970292,0.0026353,0.0034838465666558864
6,54,0,1,1,0,1,0,1,0,0,0.0005490000000000009,11.437500000000153,0.0037370000000000007,0.005960922495721615,0.004385999999999999,0.004313373563696983,0.0026846,0.0034465802116816547
6,60,1,0,1,0,1,0,0,0,0,0.00022900000000000004,0.41712204007285913,0.00027533333333333343,0.00025369338448868583,0.0032972,0.004585782888449911,0.0024663000000000003,0.0035337947513182553
6,66,0,1,1,1,0,0,0,0,0,0.033284999999999995,145.3493449781659,0.011354333333333333,0.018993188393035362,0.008944999999999998,0.014325146090005503,0.005768799999999999,0.010264549541450363
6,66,1,0,1,1,1,0,0,0,0,0.0004289999999999988,0.012888688598467745,0.01131433333333333,0.019027418251915663,0.0069079999999999975,0.014746432551637698,0.005790999999999999,0.010251415685433673
6,54,0,1,1,0,1,0,0,0,0,3.800000000000331e-05,0.08857808857809653,0.011250666666666666,0.01908329385439875,0.006906,0.014747596177004572,0.0057361,0.010283800448061773
6,367,0,1,1,0,1,0,0,1,0,0.0002649999999999944,6.973684210525561,0.00024399999999999886,0.00019634408572676907,0.006849199999999998,0.01477871503886586,0.0056175999999999995,0.0103453200605663
6,60,1,0,1,0,1,0,0,0,0,0.00022400000000000198,0.8452830188679499,0.00017566666666666655,0.00012097244865345839,0.006848199999999999,0.01477927514122394,0.005072699999999999,0.010484642292949774
6,203,1,0,1,0,1,0,0,1,0,0.00026600000000000235,1.1875,0.00025166666666666626,2.3965252621559835e-05,0.0002444000000000002,0.00013962915168396205,0.0045947,0.010594381782078858
6,390,0,1,1,0,1,0,0,1,0,0.0011509999999999992,4.327067669172892,0.0005470000000000012,0.0005235007163317767,0.00038880000000000023,0.0004363412655250281,0.0036483999999999996,0.01041814969922949
6,363,1,0,1,0,1,0,0,1,0,0.020949999999999996,18.201563857515215,0.007455666666666666,0.011694809974229304,0.004571199999999999,0.00916432090773779,0.005738599999999999,0.011640607613007148
6,1514,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0073669999999999985,0.011777292430775415,0.0045182,0.009196161927673956,0.005683699999999999,0.011669062383070883
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.006983333333333332,0.012095488139522654,0.0044734,0.009222818430393171,0.005660799999999999,0.011681174796321737
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.004420199999999999,0.009253870282211652,0.0023323,0.00655072269210725
6,1514,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.004189999999999999,0.009369124825724117,0.0022893999999999996,0.006565959170008765
6,1514,1,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0022855999999999996,0.006567417760767501
6,54,0,1,1,0,1,0,0,0,0,7.000000000000062e-05,1.0,2.333333333333354e-05,4.04145188409308e-05,1.4000000000000123e-05,3.130495168499811e-05,0.0022661,0.006574369770386949
6,263,1,0,1,0,1,0,0,1,0,0.0002370000000000011,3.3857142857142715,0.0001023333333333339,0.0001217634318387304,6.140000000000034e-05,0.0001027365562981372,0.0022674,0.006573922373878303
6,54,0,1,1,0,1,0,1,0,0,0.0003070000000000017,1.2953586497890308,0.0002046666666666678,0.00012176343183873623,0.00012280000000000068,0.00014134956667779576,0.0022715,0.006572548097960178
6,60,1,0,1,0,1,0,1,0,0,0.0004760000000000042,1.550488599348539,0.00034000000000000236,0.00012286984984045265,0.00021800000000000153,0.00018991708717227458,0.0022040000000000002,0.006588780312015263
6,54,0,1,1,0,1,0,0,0,0,1.7999999999990246e-05,0.03781512605039934,0.00026699999999999874,0.00023160526764263664,0.00022159999999999959,0.00018485480788987428,0.00011079999999999979,0.00016978797235238575
6,66,0,1,1,1,0,0,0,0,0,0.48262499999999997,26812.500000014526,0.16103966666666666,0.27850116229978883,0.09673259999999999,0.2157204721562142,0.048373299999999994,0.15258058392356333
6,66,1,0,1,1,1,0,0,0,0,0.0004250000000000087,0.0008806008806008987,0.16102266666666665,0.2785158649275357,0.0967702,0.21569946358231862,0.048415799999999995,0.15256567131406432
6,54,0,1,1,0,1,0,0,0,0,3.2000000000032e-05,0.07529411764713258,0.16102733333333333,0.27851181845001355,0.0967152,0.21573024221165651,0.048419000000000004,0.15256454331127456
6,367,0,1,1,0,1,0,0,1,0,0.0002929999999999877,9.15624999999046,0.0002500000000000095,0.0001999974999708032,0.09667859999999999,0.2157506662545912,0.0484483,0.15255423902923473
6,60,1,0,1,0,1,0,0,0,0,0.0002329999999999277,0.7952218430031995,0.00018599999999998248,0.00013670040232044426,0.09672159999999999,0.21572660526648074,0.04847159999999999,0.15254603478746268
6,203,1,0,1,0,1,0,0,1,0,0.0002790000000000292,1.1974248927043596,0.0002683333333333149,3.139001955896631e-05,0.0002523999999999971,0.0001423896063457712,0.048492499999999994,0.15253868070773247
6,422,0,1,1,0,1,0,0,1,0,0.0010999999999999899,3.942652329748655,0.0005373333333333156,0.0004878261302225451,0.0003873999999999933,0.0004118886985525439,0.04857879999999999,0.15250858748411514
6,139,1,0,1,0,1,0,0,1,0,0.0010080000000000089,0.9163636363636529,0.000795666666666676,0.0004498047724600798,0.0005825999999999887,0.0004321253290369973,0.048648899999999995,0.15248409334342605
